#30 args remaining, starting with 'Spotify01.pcapng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,192.168.2.3,178.162.219.58,38341,443,1492100505,1492100505,9,8,0,1,8,7,4,2,1,0,0,0,1,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,1,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,87888,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.595,0.434,192.2,264.5,0,0,1985,449
88,192.168.2.3,178.162.219.58,42398,443,1492100505,1492100506,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1768,403,4,3,1768,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1169,235,31,31,441,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.592,0.434,240.9,238.8,0,0,1944,443
89,192.168.2.3,ec2-54-225-181-65.compute-1.amazonaws.com,38845,443,1492100524,1492100524,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1593,6089,3,7,1593,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1284,1448,126,51,530,869,99200,33792,87616,15872,0,0,95517,19854,183,2896,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.328,0.485,743370.3,743401.7,0,0,2239,8560
90,192.168.2.3,edge-star-shv-01-dft4.facebook.com,45200,443,1492100523,1492100524,10,8,0,0,9,8,6,1,1,0,1,0,1,0,798,4809,3,6,798,5866,0,1,0,1057,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,1,0,0,0,0,0,1460,1410,488,1398,126,258,265,977,101632,30208,87616,29184,0,0,94776,29476,184,2796,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.287,0.751,742812.1,742813,0,0,781,4707
91,192.168.2.3,ash2-weblb-wg1.ash2.spotify.com,57027,443,1492100524,1492100525,12,10,0,0,11,10,7,3,0,0,0,0,0,0,907,4772,4,6,907,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1460,310,1448,126,26,226,795,102080,32512,87616,30336,0,0,94469,31047,187,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.834,0.928,741745.5,741746.4,0,0,712,3748
92,192.168.2.3,178.162.219.58,44313,443,1492100524,1492100526,13,11,2,3,10,8,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,79050,22118,180,1448,1,1,1439,3996,1.84467E+19,1.84467E+19,0,0,0,0,0.992,0.658,344.6,371,0,0,955,2616
93,192.168.2.3,a104-70-196-64.deploy.static.akamaitechnologies.com,47047,443,1492100524,1492100525,13,12,2,2,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,79290,25370,190,2896,1,2,1418,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.715,0.502,359.1,272.8,0,0,1403,5357
94,192.168.2.3,178.162.219.58,56462,443,1492100525,1492100528,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,1.173,0.792,465.1,440.3,0,0,1046,236
95,192.168.2.3,178.162.219.58,33480,443,1492100527,1492100527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,            1/0,            0/0,            Y/Y,            N/N,6,0,              Y,              N,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,65535,0,65535,0,0,0,65535,0,0,0,0,0,             NA,             NA,             NA,             NA,0,0,0,0,0,0,740222.3,             NA,0,0,             NA,             NA
96,192.168.2.3,ec2-54-225-181-65.compute-1.amazonaws.com,59037,443,1492100542,1492100543,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1592,6089,3,7,1592,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1283,1448,126,51,530,869,99200,33792,87616,15872,0,0,95517,19854,183,4096,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.369,0.733,724430.3,724466.2,0,0,1615,6175
97,192.168.2.3,edge-star-shv-01-dft4.facebook.com,56749,443,1492100542,1492100542,9,8,0,0,8,8,5,2,0,0,0,0,0,0,798,4810,3,5,798,4810,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,93920,29476,184,3495,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.184,0.283,724810.4,724851.1,0,0,1913,11529
98,192.168.2.3,ash2-weblb-wg1.ash2.spotify.com,43443,443,1492100543,1492100545,13,10,0,0,11,10,7,3,0,0,0,0,0,0,907,4772,4,6,907,4772,1,0,1,0,0,0,0,0,0,0,4,4,            2/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1460,310,1448,126,26,226,795,102080,32256,87616,30080,0,0,94469,30791,187,2896,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.656,0.636,722422.9,722436.1,0,0,473,2488
99,192.168.2.3,178.162.219.58,50680,443,1492100543,1492100545,13,9,1,1,12,8,7,0,1,0,0,0,1,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,1,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,86112,27648,180,1448,1,1,             NA,4028,             NA,1,0,0,0,0,1.242,1.034,445.1,443.5,0,0,822,2253
100,192.168.2.3,a23-43-230-156.deploy.static.akamaitechnologies.com,57128,443,1492100543,1492100544,13,11,2,1,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,79290,27907,190,1448,1,1,1418,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.44,0.267,180.4,236.2,0,0,1691,6457
101,192.168.2.3,178.162.219.58,33978,443,1492100545,1492100546,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1770,403,4,3,1770,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1171,235,31,31,442,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.573,0.373,225.1,274.6,0,0,1854,422
102,192.168.2.3,178.162.219.58,37625,443,1492100546,1492100546,5,2,0,0,4,2,2,0,0,0,0,0,0,0,568,137,2,1,568,137,0,0,0,0,0,0,0,0,0,0,2,1,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,517,137,51,137,283,136,87616,30720,87616,30720,0,0,87616,30720,517,137,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.237,0,721016.6,721027.5,0,0,1393,336
103,192.168.2.3,ec2-54-235-173-224.compute-1.amazonaws.com,40080,443,1492100564,1492100565,12,9,0,0,11,9,8,1,0,0,0,0,0,0,1594,6089,3,7,1594,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1285,1448,126,51,531,869,99200,33024,87616,30464,0,0,95517,30784,183,5869,1,5,             NA,             NA,             NA,             NA,0,0,0,0,0.787,0.44,702222.3,702307.7,0,0,1263,4824
104,192.168.2.3,edge-star-shv-01-dft4.facebook.com,43380,443,1492100564,1492100565,9,9,0,0,8,9,5,3,0,0,0,0,0,0,798,4809,3,5,798,4809,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,93920,29440,184,3494,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.344,0.487,702030.3,702062.3,0,0,630,3794
105,192.168.2.3,178.162.219.58,57169,443,1492100565,1492100567,11,8,1,1,10,7,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,84940,26916,180,1448,1,1,             NA,4028,             NA,1,0,0,0,0,0.852,0.628,359.8,377,0,0,1140,3122
106,192.168.2.3,47.127.154.104.bc.googleusercontent.com,47296,443,1492100565,1492100566,12,9,0,0,11,9,7,1,1,0,1,0,1,0,907,4772,4,7,907,5789,0,1,0,1017,0,0,0,0,0,0,4,5,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,1,0,0,0,0,0,1460,1240,310,1228,126,274,226,826,102336,27776,87616,25728,0,0,94993,26240,187,1228,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.746,0.772,701270.8,701272.6,0,0,839,4417
107,192.168.2.3,a23-43-230-156.deploy.static.akamaitechnologies.com,42271,443,1492100565,1492100567,14,14,2,2,11,12,5,3,0,1,0,1,0,1,1455,5532,5,7,1581,5532,1,0,126,0,0,0,0,0,0,0,5,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,1,0,0,0,0,1460,1460,1108,1448,31,31,316,790,99200,32928,87616,30048,0,0,80822,26311,190,1448,1,1,1424,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.786,0.655,340.6,402.7,0,0,1360,5170
108,192.168.2.3,178.162.219.58,39883,443,1492100566,1492100567,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1770,403,4,3,1770,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1171,235,31,31,442,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,403,             NA,0,0,0,0,0,0.868,0.493,396.3,375.2,0,0,1210,276
109,192.168.2.3,178.162.219.58,59685,443,1492100567,1492100568,5,2,0,0,4,2,2,0,0,0,0,0,0,0,568,137,2,1,568,137,0,0,0,0,0,0,0,0,0,0,2,1,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,517,137,51,137,283,136,87616,30720,87616,30720,0,0,87616,30720,517,137,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.237,0,698987.7,699000.1,0,0,553,133
110,192.168.2.3,ec2-54-235-173-224.compute-1.amazonaws.com,58799,443,1492100588,1492100588,12,9,0,0,11,9,8,1,0,0,0,0,0,0,1594,6089,3,7,1594,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1285,1448,126,51,531,869,99200,30720,87616,28160,0,0,95517,28480,183,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.39,0.405,678700.5,678740.4,0,0,2197,8393
111,192.168.2.3,edge-star-shv-01-dft4.facebook.com,56509,443,1492100588,1492100588,11,9,0,0,10,9,7,2,1,0,1,0,1,0,798,4808,3,6,798,5505,0,1,0,697,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,1,0,0,0,0,0,1460,1410,488,1398,126,258,265,917,101632,30208,87616,29184,0,0,94617,29440,184,3493,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.258,0.327,678689.5,678730.8,0,0,1500,9040
112,192.168.2.3,47.127.154.104.bc.googleusercontent.com,54886,443,1492100589,1492100590,12,9,0,0,11,9,7,1,1,0,1,0,1,0,906,4772,4,7,906,5331,0,1,0,559,0,0,0,0,0,0,4,5,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,1,0,0,0,0,0,1460,1240,310,1228,126,274,226,761,102336,27776,87616,25728,0,0,95214,26368,187,2456,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.438,0.906,677221.6,677222.4,0,0,816,4296
113,192.168.2.3,178.162.219.58,41761,443,1492100589,1492100590,10,9,1,1,9,8,4,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,83356,27648,180,2896,1,2,             NA,3996,             NA,1.84467E+19,0,0,0,0,0.906,0.681,348.6,367,0,0,1071,2935
114,192.168.2.3,a104-70-196-64.deploy.static.akamaitechnologies.com,54501,443,1492100589,1492100591,13,12,2,2,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,79290,25370,190,4096,1,3,1418,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.636,0.444,258.2,288.1,0,0,1477,5638
115,192.168.2.3,178.162.219.58,41189,443,1492100590,1492100591,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.897,0.662,340,373.5,0,0,1309,296
116,192.168.2.3,178.162.219.58,46849,443,1492100591,1492100593,6,3,0,0,5,3,2,1,0,0,0,0,0,0,1737,137,3,1,1737,137,0,0,0,0,0,0,0,0,0,0,3,1,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1169,137,51,137,578,136,87616,30720,87616,30720,0,0,87616,30720,517,137,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.642,0,675073.4,675152.6,0,0,1936,153
117,192.168.2.3,edge-star-shv-01-dft4.facebook.com,36515,443,1492100614,1492100618,12,10,0,0,11,10,8,2,2,0,2,0,1,0,798,4809,3,7,798,6564,0,2,0,1755,0,0,0,0,0,0,3,5,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,2,0,0,0,0,0,1460,1410,488,1398,126,258,265,937,101632,30208,87616,29184,0,0,95255,29525,184,3494,1,3,             NA,             NA,             NA,             NA,0,0,0,0,1.825,1.854,649372.3,649412.1,0,0,232,1396
118,192.168.2.3,47.127.154.104.bc.googleusercontent.com,36791,443,1492100615,1492100618,9,7,0,0,8,7,5,1,0,0,0,0,0,0,623,4213,3,5,623,4213,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,207,842,97472,26752,87616,25728,0,0,92848,25898,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,1.349,1.726,649862.3,649021.4,0,0,209,1413
119,192.168.2.3,178.162.219.58,55918,443,1492100615,1492100618,10,8,0,0,9,8,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,94378,31597,180,3519,1,3,             NA,4027,             NA,0,0,0,0,0,2.214,1.6,648999.9,649021.5,0,0,490,1342
120,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,60227,443,1492100615,1492100618,15,11,1,0,14,11,9,1,1,0,1,0,1,0,1449,5532,4,8,1449,5774,0,1,0,242,0,0,0,0,0,0,4,6,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,1,0,0,0,0,0,1460,1460,1102,1448,31,31,362,721,99200,32928,87616,30048,0,0,89220,30912,190,4926,1,4,             NA,5532,             NA,0,0,0,0,0,2.036,1.6,769.7,770.8,0,0,516,1971
121,192.168.2.3,47.127.154.104.bc.googleusercontent.com,35659,443,1492100618,1492100618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,            1/0,            0/0,            Y/Y,            N/N,6,0,              Y,              N,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,65535,0,65535,0,0,0,65535,0,0,0,0,0,             NA,             NA,             NA,             NA,0,0,0,0,0,0,649036.1,             NA,0,0,             NA,             NA
122,192.168.2.3,ec2-50-17-234-37.compute-1.amazonaws.com,57322,443,1492100633,1492100634,12,11,0,0,11,11,8,3,3,0,0,0,1,0,1592,6089,3,7,1592,6089,0,0,0,0,0,0,0,0,0,2,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,3,0,0,0,0,0,1460,1460,1283,1448,126,51,530,869,96320,33792,87616,15872,0,0,92887,19456,183,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,1.024,0.864,633510.8,633543.8,0,0,1009,3858
123,192.168.2.3,edge-star-shv-02-dft4.facebook.com,54546,443,1492100632,1492100633,10,8,0,0,9,8,6,2,0,0,0,0,0,0,798,4810,3,5,798,4810,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,94464,29476,184,3495,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.458,0.495,633871,633921.8,0,0,802,4833
124,192.168.2.3,47.127.154.104.bc.googleusercontent.com,60418,443,1492100633,1492100634,11,8,0,0,10,8,6,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94502,26166,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.571,0.586,633040.5,633073.8,0,0,902,4750
125,192.168.2.3,178.162.219.58,45683,443,1492100633,1492100634,12,10,2,2,9,8,4,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,77218,24576,180,1448,1,1,1439,3996,1.84467E+19,1.84467E+19,0,0,0,0,0.827,0.593,298.2,324.4,0,0,1176,3221
126,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,48993,443,1492100633,1492100634,13,13,2,2,10,11,5,2,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,79290,25760,190,1448,1,1,1418,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.651,0.478,287.3,318.6,0,0,1502,5733
127,192.168.2.3,178.162.219.58,51119,443,1492100634,1492100635,8,7,1,1,7,6,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,26624,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.672,0.499,258.7,267.5,0,0,1586,358
128,192.168.2.3,178.162.219.58,40468,443,1492100636,1492100636,6,3,0,0,5,3,2,1,0,0,0,0,0,0,1737,137,3,1,1737,137,0,0,0,0,0,0,0,0,0,0,3,1,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1169,137,51,137,578,136,87616,30720,87616,30720,0,0,87616,30720,517,137,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.515,0,631295.5,631297.6,0,0,2203,174
129,192.168.2.3,ec2-50-17-234-37.compute-1.amazonaws.com,39723,443,1492100654,1492100655,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1594,6089,3,7,1594,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1285,1448,126,51,531,869,99200,33792,87616,15872,0,0,95517,19854,183,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.27,0.264,612430.7,612465.3,0,0,3553,13571
130,192.168.2.3,edge-star-shv-02-dft4.facebook.com,34067,443,1492100654,1492100655,9,8,0,0,8,8,5,2,0,0,0,0,0,0,798,4810,3,5,798,4810,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,93920,29476,184,3495,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.116,0.175,612410.8,612444.3,0,0,2852,17192
131,192.168.2.3,47.127.154.104.bc.googleusercontent.com,41952,443,1492100655,1492100656,11,8,0,0,10,8,6,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94502,26166,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.217,0.201,611450.8,611487.1,0,0,2617,13782
132,192.168.2.3,178.162.219.58,39089,443,1492100655,1492100656,11,9,2,1,9,8,4,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,75020,27648,180,1448,1,1,             NA,4027,             NA,0,0,0,0,0,0.557,0.364,191.8,198.6,0,0,1709,4683
133,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,38874,443,1492100655,1492100656,12,11,2,1,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,77480,27907,190,4926,1,4,             NA,5501,             NA,1.84467E+19,0,0,0,0,0.236,0.177,90.3,92.1,0,0,4067,15526
134,192.168.2.3,178.162.219.58,37294,443,1492100656,1492100657,8,7,1,1,7,6,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,26624,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.575,0.4,221.7,222,0,0,1983,448
135,192.168.2.3,178.162.219.58,57336,443,1492100657,1492100658,10,8,1,1,9,7,4,2,1,0,0,0,1,0,1768,403,4,3,1768,403,0,0,0,0,0,0,0,0,0,1,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1169,235,31,31,441,134,88704,32768,87616,30720,0,0,78122,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.943,0.657,389,367.6,0,0,1375,314
136,192.168.2.3,ec2-54-235-169-199.compute-1.amazonaws.com,41510,443,1492100681,1492100682,13,12,0,0,12,12,8,4,0,1,0,1,0,1,1594,6089,4,7,1777,6089,1,0,183,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,1,0,0,0,0,1460,1460,1285,1448,126,51,444,869,99200,33792,87616,15872,0,0,94858,19130,183,4096,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.589,0.338,585400.9,585437.8,0,0,1955,7467
137,192.168.2.3,edge-star-shv-01-dft4.facebook.com,51345,443,1492100681,1492100682,14,13,0,0,13,13,9,4,3,0,3,0,1,0,798,4809,4,8,982,8303,1,3,184,3494,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,3,0,0,0,0,0,1460,1410,488,1398,126,258,245,1037,101632,30208,87616,29184,0,0,94291,29354,184,3494,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.554,0.341,585400.8,585434.3,0,0,1058,6376
138,192.168.2.3,47.127.154.104.bc.googleusercontent.com,43982,443,1492100682,1492100683,11,8,0,0,10,8,6,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94502,26166,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.432,0.479,584610.9,584642.7,0,0,1297,6830
139,192.168.2.3,178.162.219.58,37774,443,1492100682,1492100683,11,9,1,1,10,8,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,84940,27648,180,1448,1,1,             NA,4028,             NA,1,0,0,0,0,0.961,0.711,438.7,476.2,0,0,1004,2751
